timestamp,value
2019-08-01 00:00:00,
2019-08-01 01:00:00,2.909193350343394
2019-08-01 02:00:00,0.0030708422640676456
2019-08-01 03:00:00,0.0
2019-08-01 04:00:00,0.0
2019-08-01 05:00:00,0.0
2019-08-01 06:00:00,0.0
2019-08-01 07:00:00,0.0
2019-08-01 08:00:00,0.0
2019-08-01 09:00:00,0.0
2019-08-01 10:00:00,0.0
2019-08-01 11:00:00,0.0
2019-08-01 12:00:00,0.0
2019-08-01 13:00:00,5.166578668617967
2019-08-01 14:00:00,8.84437159694714
2019-08-01 15:00:00,9.023191314189672
2019-08-01 16:00:00,8.415626492189238
2019-08-01 17:00:00,9.554837100671884
2019-08-01 18:00:00,8.759993067661542
2019-08-01 19:00:00,8.732803894817133
2019-08-01 20:00:00,8.93112274171546
2019-08-01 21:00:00,9.079721135472383
2019-08-01 22:00:00,8.380727634640644
2019-08-01 23:00:00,8.07797070025088
2019-08-02 00:00:00,8.226338493614563
2019-08-02 01:00:00,2.9681420274188617
2019-08-02 02:00:00,0.0009361117561879961
2019-08-02 03:00:00,0.0
2019-08-02 04:00:00,0.0
2019-08-02 05:00:00,0.0
2019-08-02 06:00:00,0.0
2019-08-02 07:00:00,0.0
2019-08-02 08:00:00,0.0
2019-08-02 09:00:00,0.0
2019-08-02 10:00:00,0.0
2019-08-02 11:00:00,0.0
2019-08-02 12:00:00,0.0
2019-08-02 13:00:00,5.531218219834738
2019-08-02 14:00:00,9.587482248760704
2019-08-02 15:00:00,8.281934276768398
2019-08-02 16:00:00,9.127739596735418
2019-08-02 17:00:00,8.881597566638591
2019-08-02 18:00:00,8.864773077395698
2019-08-02 19:00:00,9.324884108301697
2019-08-02 20:00:00,9.73200061918585
2019-08-02 21:00:00,8.258751284830486
2019-08-02 22:00:00,8.384855581162908
2019-08-02 23:00:00,8.958596435695899
2019-08-03 00:00:00,7.964925274380982
2019-08-03 01:00:00,2.8263863516491843
2019-08-03 02:00:00,0.0
2019-08-03 03:00:00,0.0
2019-08-03 04:00:00,0.0
2019-08-03 05:00:00,0.0
2019-08-03 06:00:00,0.0
2019-08-03 07:00:00,0.0
2019-08-03 08:00:00,0.0
2019-08-03 09:00:00,0.0
2019-08-03 10:00:00,0.0
2019-08-03 11:00:00,0.0
2019-08-03 12:00:00,0.0
2019-08-03 13:00:00,5.026927506322718
2019-08-03 14:00:00,9.296226228817902
2019-08-03 15:00:00,9.065393599123132
2019-08-03 16:00:00,9.07239449469757
2019-08-03 17:00:00,9.32584868890932
2019-08-03 18:00:00,8.83893202820583
2019-08-03 19:00:00,7.126398213436803
2019-08-03 20:00:00,9.019745379716696
2019-08-03 21:00:00,9.258602853555255
2019-08-03 22:00:00,8.607758820707017
2019-08-03 23:00:00,8.89871545184234
2019-08-04 00:00:00,7.442495962501243
2019-08-04 01:00:00,2.559677881177405
2019-08-04 02:00:00,0.0
2019-08-04 03:00:00,0.0
2019-08-04 04:00:00,0.0
2019-08-04 05:00:00,0.0
2019-08-04 06:00:00,0.0
2019-08-04 07:00:00,0.0
2019-08-04 08:00:00,0.0
2019-08-04 09:00:00,0.0
2019-08-04 10:00:00,0.0
2019-08-04 11:00:00,0.0
2019-08-04 12:00:00,0.0
2019-08-04 13:00:00,5.639994260637915
2019-08-04 14:00:00,9.211350763698805
2019-08-04 15:00:00,8.659139954045033
2019-08-04 16:00:00,9.396530954305055
2019-08-04 17:00:00,8.179752261077063
2019-08-04 18:00:00,8.880488633253561
2019-08-04 19:00:00,8.230557601562046
2019-08-04 20:00:00,8.879832703174605
2019-08-04 21:00:00,9.318669870371231
2019-08-04 22:00:00,8.93276054760908
2019-08-04 23:00:00,8.606860356523887
2019-08-05 00:00:00,7.726923413732084
2019-08-05 01:00:00,2.6718533595670855
2019-08-05 02:00:00,0.0
