timestamp,value,quality_flag
2019-08-01 00:00:00,7.842360012664455,0
2019-08-01 01:00:00,2.929757737418896,0
2019-08-01 02:00:00,0.0030708422640676456,0
2019-08-01 03:00:00,0.0,0
2019-08-01 04:00:00,0.0,0
2019-08-01 05:00:00,0.0,0
2019-08-01 06:00:00,0.0,0
2019-08-01 07:00:00,0.0,0
2019-08-01 08:00:00,0.0,0
2019-08-01 09:00:00,0.0,0
2019-08-01 10:00:00,0.0,0
2019-08-01 11:00:00,0.0,0
2019-08-01 12:00:00,1.2956373229404419,0
2019-08-01 13:00:00,6.665953774870171,0
2019-08-01 14:00:00,9.009656170692764,0
2019-08-01 15:00:00,8.415626492189238,0
2019-08-01 16:00:00,9.554837100671884,0
2019-08-01 17:00:00,8.759993067661542,0
2019-08-01 18:00:00,8.732803894817133,0
2019-08-01 19:00:00,8.93112274171546,0
2019-08-01 20:00:00,9.079721135472383,0
2019-08-01 21:00:00,8.380727634640644,0
2019-08-01 22:00:00,8.07797070025088,0
2019-08-01 23:00:00,9.36259189679516,0
2019-08-02 00:00:00,8.149136652353802,0
2019-08-02 01:00:00,2.9797445969426253,0
2019-08-02 02:00:00,0.0009361117561879961,0
2019-08-02 03:00:00,0.0,0
2019-08-02 04:00:00,0.0,0
2019-08-02 05:00:00,0.0,0
2019-08-02 06:00:00,0.0,0
2019-08-02 07:00:00,0.0,0
2019-08-02 08:00:00,0.0,0
2019-08-02 09:00:00,0.0,0
2019-08-02 10:00:00,0.0,0
2019-08-02 11:00:00,0.0,0
2019-08-02 12:00:00,1.277048387930134,0
2019-08-02 13:00:00,7.195614734648767,0
2019-08-02 14:00:00,8.26976942616846,0
2019-08-02 15:00:00,9.127739596735418,0
2019-08-02 16:00:00,8.881597566638591,0
2019-08-02 17:00:00,8.864773077395698,0
2019-08-02 18:00:00,9.324884108301697,0
2019-08-02 19:00:00,9.73200061918585,0
2019-08-02 20:00:00,8.258751284830486,0
2019-08-02 21:00:00,8.384855581162908,0
2019-08-02 22:00:00,8.958596435695899,0
2019-08-02 23:00:00,9.139229516362514,0
2019-08-03 00:00:00,8.109809646008374,0
2019-08-03 01:00:00,2.946771043461468,0
2019-08-03 02:00:00,0.0,0
2019-08-03 03:00:00,0.0,0
2019-08-03 04:00:00,0.0,0
2019-08-03 05:00:00,0.0,0
2019-08-03 06:00:00,0.0,0
2019-08-03 07:00:00,0.0,0
2019-08-03 08:00:00,0.0,0
2019-08-03 09:00:00,0.0,0
2019-08-03 10:00:00,0.0,0
2019-08-03 11:00:00,0.0,0
2019-08-03 12:00:00,1.0685156561755025,0
2019-08-03 13:00:00,6.906216473413912,0
2019-08-03 14:00:00,9.047724803065805,0
2019-08-03 15:00:00,9.07239449469757,0
2019-08-03 16:00:00,9.32584868890932,0
2019-08-03 17:00:00,8.83893202820583,0
2019-08-03 18:00:00,7.126398213436803,0
2019-08-03 19:00:00,9.019745379716696,0
2019-08-03 20:00:00,9.258602853555255,0
2019-08-03 21:00:00,8.607758820707017,0
2019-08-03 22:00:00,8.89871545184234,0
2019-08-03 23:00:00,8.452495099036907,0
2019-08-04 00:00:00,7.84963344754616,0
2019-08-04 01:00:00,2.562165767381338,0
2019-08-04 02:00:00,0.0,0
2019-08-04 03:00:00,0.0,0
2019-08-04 04:00:00,0.0,0
2019-08-04 05:00:00,0.0,0
2019-08-04 06:00:00,0.0,0
2019-08-04 07:00:00,0.0,0
2019-08-04 08:00:00,0.0,0
2019-08-04 09:00:00,0.0,0
2019-08-04 10:00:00,0.0,0
2019-08-04 11:00:00,0.0,0
2019-08-04 12:00:00,1.216453833783664,0
2019-08-04 13:00:00,6.740542433119587,0
2019-08-04 14:00:00,8.638610795781355,0
2019-08-04 15:00:00,9.396530954305055,0
2019-08-04 16:00:00,8.179752261077063,0
2019-08-04 17:00:00,8.880488633253561,0
2019-08-04 18:00:00,8.230557601562046,0
2019-08-04 19:00:00,8.879832703174605,0
2019-08-04 20:00:00,9.318669870371231,0
2019-08-04 21:00:00,8.93276054760908,0
2019-08-04 22:00:00,8.606860356523887,0
2019-08-04 23:00:00,8.93876329864825,0
2019-08-05 00:00:00,8.049521339743146,0
2019-08-05 01:00:00,2.6330760209523034,0
2019-08-05 02:00:00,0.0,0
2019-08-05 03:00:00,0.0,0
2019-08-05 04:00:00,0.0,0
2019-08-05 05:00:00,0.0,0
2019-08-05 06:00:00,0.0,0
2019-08-05 07:00:00,0.0,0
2019-08-05 08:00:00,0.0,0
2019-08-05 09:00:00,0.0,0
